ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
487-38-9148|4469555811275807|Sarah|Thomas|F|7258 Williams St|CityHarris|CA|24458|39.3797|-119.9357|147191|Clerk|2001-03-22|270524223175|young_adults_female_urban.json|b0b6420f6f32c0a92b41c73027404273|2023-10-31|12:58:48|1698706800|grocery_pos|157.29|0|fraud_Walmart|37.928959|-117.935898
701-24-9104|4152312102713168|Thomas|White|M|4530 Moore St|CityDavis|CA|92717|38.8073|-118.4579|37568|Clerk|1965-01-07|726688337569|adults_50up_male_rural.json|2ce4e5dae6f204530405f7ad81dfe2ab|2023-06-30|01:51:01|1688076000|personal_care|153.89|0|fraud_Uber|40.162523|-119.214553
213-77-5434|4432093039775103|Barbara|Smith|F|4312 Garcia St|CityMiller|MO|89507|39.0285|-91.2589|433792|Accountant|1969-05-21|664577956631|adults_50up_female_rural.json|41ade41938c2026a67f87035730d97f1|2023-06-28|04:50:00|1687903200|home|185.52|0|fraud_Netflix|39.438061|-92.028652
705-37-8277|4176772782939231|Richard|Taylor|M|7672 Thompson St|CityMartin|VA|44237|38.4012|-78.3845|80524|Teacher|1990-06-24|870952855682|adults_2550_male_rural.json|7d598af7a9d17946c5f9a470f2da83d2|2023-08-31|19:56:17|1693432800|gas_transport|269.24|0|fraud_Nike|38.715935|-81.153807
625-42-9636|4118005902120515|Mary|Taylor|F|8715 Williams St|CityWilliams|NY|84813|41.2509|-74.198|230850|Driver|1978-03-11|965707898093|adults_2550_female_urban.json|9878f101ffa58137a2058850f2b99285|2023-05-18|17:34:53|1684360800|home|263.1|0|fraud_Marriott|40.804237|-76.974144
424-19-6531|4230213990894880|Sarah|Wilson|F|5609 Martin St|CityAnderson|CO|16937|38.9538|-106.6487|132604|Engineer|2004-06-29|133671300558|young_adults_female_urban.json|605ea4f1ebb7a917519d1f7649d9fa58|2023-12-25|09:46:16|1703458800|home|97.54|0|fraud_Kroger|39.086305|-108.706101
409-48-9723|4891677266254913|Barbara|Miller|F|8032 Davis St|CityThomas|CA|21201|38.4344|-121.2487|461576|Engineer|2000-10-22|773747217510|adults_2550_female_urban.json|ad1304683e038dbc087658cfdbb9a426|2023-10-21|03:35:34|1697839200|health_fitness|221.84|0|fraud_Kroger|38.627374|-119.439775
701-24-9104|4152312102713168|Thomas|White|M|4530 Moore St|CityDavis|CA|92717|38.8073|-118.4579|37568|Clerk|1965-01-07|726688337569|adults_50up_male_rural.json|99e2bb72529dadc9acc1968bb914639d|2023-02-11|12:53:01|1676070000|food_dining|184.16|0|fraud_Amazon|35.808234|-121.378991
735-63-9398|4603107157338725|John|Allen|M|7738 Thompson St|CityYoung|OR|16272|44.9463|-122.3644|265082|Technician|1997-09-10|471314412345|adults_2550_male_rural.json|adcc187c2fd49d1b03db834e94d16c6a|2023-11-15|04:13:47|1700002800|misc_pos|258.86|0|fraud_Target|47.594806|-120.362307
564-35-9641|4024859491386256|William|Jackson|M|4602 Young St|CityJackson|NY|43466|42.9083|-76.9895|187973|Nurse|2004-07-19|599678238093|young_adults_male_urban.json|d87c1dbab9d185826c823eadece05d49|2023-04-01|19:17:05|1680300000|entertainment|232.86|0|fraud_Uber|40.389672|-75.759373
283-43-9337|4651931025579973|Richard|Miller|M|9240 Young St|CityJohnson|NY|26811|43.6988|-75.2177|294960|Analyst|2001-07-22|880741568576|young_adults_male_urban.json|94a88bf5d5bab9b25c1cdbf7a3be6227|2023-10-01|15:41:55|1696111200|grocery_net|65.84|0|fraud_McDonalds|42.419947|-78.15684
622-30-4043|4366392449826247|Karen|Young|F|4703 Williams St|CityMartin|CO|88698|38.675|-107.1718|446502|Manager|2001-03-16|394746007970|young_adults_female_urban.json|14feb387f471d6e454d72c4a84ad348e|2023-01-07|00:10:50|1673046000|grocery_net|99.54|0|fraud_HomeDepot|40.47279|-106.310879
894-85-1312|4058302741689065|Jennifer|Wilson|F|2534 Thompson St|CityGarcia|IL|74791|41.9423|-89.8725|235546|Driver|1981-11-06|353245502819|adults_2550_female_urban.json|875f16e0de76d508b77465b48a99db6e|2023-05-10|08:23:24|1683669600|home|250.4|0|fraud_Marriott|39.071098|-88.110454
735-63-9398|4603107157338725|John|Allen|M|7738 Thompson St|CityYoung|OR|16272|44.9463|-122.3644|265082|Technician|1997-09-10|471314412345|adults_2550_male_rural.json|a53703f47088ec81f920f707a6f002f9|2023-09-09|22:49:34|1694210400|food_dining|86.2|0|fraud_Spotify|45.642335|-124.298576
854-11-2568|4131822217786520|Jennifer|Moore|F|9715 Johnson St|CityAnderson|NY|80128|43.9929|-75.7288|143447|Sales Rep|1981-09-27|709892806250|adults_2550_female_urban.json|5d8854d2965ce7a8c068d925fbfdb094|2023-07-05|17:45:14|1688508000|travel|229.07|0|fraud_Shell|43.784043|-73.898742
341-18-5737|4761139701990352|Jessica|Smith|F|9485 Jackson St|CityWhite|SD|32430|44.1933|-98.6892|156603|Sales Rep|2000-05-22|807457874748|adults_2550_female_rural.json|32e7f9f3499ab1c747b20a7c337c1358|2023-01-04|23:49:44|1672786800|gas_transport|38.78|0|fraud_Lyft|45.391542|-101.524142
391-50-5778|4236662362997581|Sarah|Garcia|F|1586 Moore St|CityJohnson|MI|11238|42.6174|-84.4588|476062|Clerk|1959-12-16|771412852218|adults_50up_female_rural.json|6445a73dbb3cefcc697323aca579cafc|2023-12-09|04:46:54|1702076400|gas_transport|57.84|0|fraud_Marriott|42.156329|-87.004896
384-79-3349|4449361502143788|Charles|Harris|M|7441 Garcia St|CityAllen|IN|26071|39.585|-87.9767|317665|Clerk|1993-12-02|345017405660|adults_2550_male_urban.json|5812cbac6970828f4fd9be3d7176ab2f|2023-03-30|05:57:45|1680127200|entertainment|290.85|0|fraud_Kroger|38.664439|-86.988949
794-49-3560|4826291924194357|John|Johnson|M|3141 Taylor St|CitySmith|OR|74300|44.8068|-118.6132|157210|Sales Rep|1999-02-17|906544694654|young_adults_male_urban.json|850a2b7d26596fc1331986d1cb12ff17|2023-04-04|03:28:43|1680559200|entertainment|176.09|0|fraud_Amazon|45.216844|-121.550451
894-85-1312|4058302741689065|Jennifer|Wilson|F|2534 Thompson St|CityGarcia|IL|74791|41.9423|-89.8725|235546|Driver|1981-11-06|353245502819|adults_2550_female_urban.json|47ebfd26e14ac214f14362a10c0801cd|2023-03-27|14:25:02|1679868000|shopping_pos|10.17|0|fraud_McDonalds|41.32283|-91.553362
341-18-5737|4761139701990352|Jessica|Smith|F|9485 Jackson St|CityWhite|SD|32430|44.1933|-98.6892|156603|Sales Rep|2000-05-22|807457874748|adults_2550_female_rural.json|c93211bc0d6c3206ad34fdf056b1569e|2023-01-30|11:51:47|1675033200|health_fitness|11.02|0|fraud_Walmart|45.312308|-96.486719
341-18-5737|4761139701990352|Jessica|Smith|F|9485 Jackson St|CityWhite|SD|32430|44.1933|-98.6892|156603|Sales Rep|2000-05-22|807457874748|adults_2550_female_rural.json|dc55712db1627c473196d8f6781a7561|2023-07-16|00:28:41|1689458400|kids_pets|156.49|0|fraud_Walgreens|44.044479|-99.633999
341-18-5737|4761139701990352|Jessica|Smith|F|9485 Jackson St|CityWhite|SD|32430|44.1933|-98.6892|156603|Sales Rep|2000-05-22|807457874748|adults_2550_female_rural.json|4cd02fb19e9ffcdbc1492f9bd1950c1c|2023-11-22|08:35:10|1700607600|kids_pets|15.85|0|fraud_Target|43.007867|-100.087765
409-48-9723|4891677266254913|Barbara|Miller|F|8032 Davis St|CityThomas|CA|21201|38.4344|-121.2487|461576|Engineer|2000-10-22|773747217510|adults_2550_female_urban.json|7f0ec38c35bf6c200f0f08d2f10368ab|2023-06-06|13:10:07|1686002400|travel|47.53|0|fraud_Amazon|41.045871|-119.811889
737-84-4916|4387478379030174|Richard|Thompson|M|4593 Thomas St|CityYoung|TN|43126|36.5653|-85.0895|32112|Accountant|1996-02-13|359495293536|adults_2550_male_urban.json|699ab56eeeceeb6b3249953a20796565|2023-07-30|00:16:15|1690668000|misc_net|1641.28|1|fraud_Lyft|36.711398|-83.770871
401-83-3254|4232640741966433|William|Taylor|M|5386 Taylor St|CityMoore|MN|16768|48.3515|-93.34|269128|Accountant|1995-12-02|577692631538|adults_2550_male_urban.json|85998140d9a21d2ee83e744002d80590|2023-07-17|09:55:58|1689544800|shopping_pos|219.1|0|fraud_Uber|47.360963|-95.43428
303-66-8566|4140339597063912|James|Garcia|M|2225 Thompson St|CityAnderson|OH|22874|39.9511|-81.5334|281463|Clerk|1957-02-12|477202887384|adults_50up_male_rural.json|7a74b168a72de791d87aae0dca910347|2023-04-06|02:34:55|1680732000|home|35.4|0|fraud_Kroger|37.72851|-83.085363
518-20-5862|4055395409164260|Barbara|Davis|F|9540 Jackson St|CityMoore|KS|29611|39.1864|-97.1199|398476|Teacher|1999-02-16|257177323842|young_adults_female_urban.json|b22883d5fc9b8eed63139007f7ac2b43|2023-08-12|04:58:42|1691791200|entertainment|143.29|0|fraud_Amazon|38.853616|-97.731677
781-14-4862|4680714526799505|Charles|Smith|M|3813 Smith St|CityAllen|MN|94486|44.5905|-95.0276|323435|Manager|1966-10-27|454267411148|adults_50up_male_rural.json|f2b15b99008a28aa0e1775c3de485695|2023-09-01|18:34:22|1693519200|food_dining|228.06|0|fraud_Lyft|42.648804|-92.468455
482-92-7203|4843574951597751|Susan|Thompson|F|3856 Thomas St|CityThompson|IN|22373|38.3274|-87.1342|10897|Accountant|1999-08-06|912387829533|young_adults_female_urban.json|d1958d42257588c32ca3be93c85b3932|2023-01-25|00:15:33|1674601200|grocery_pos|1505.85|1|fraud_Netflix|38.848298|-85.478976
897-69-4682|4814020384666033|Linda|Wilson|F|8948 Brown St|CityWilson|PA|23547|40.9288|-75.9211|398667|Clerk|1963-02-16|250275627916|adults_50up_female_rural.json|76affb1c15a100cc678a89dc34616add|2023-05-16|16:11:01|1684188000|home|217.61|0|fraud_Kroger|38.358298|-74.938217
602-66-6087|4559207160745413|James|Williams|M|2200 Williams St|CitySmith|TN|86969|37.4451|-84.9939|155960|Analyst|2002-04-27|373555088256|young_adults_male_urban.json|fb3e64fc39a7c6127728f882980b96ba|2023-09-27|00:20:59|1695765600|personal_care|85.14|0|fraud_Walmart|39.166808|-85.144471
781-14-4862|4680714526799505|Charles|Smith|M|3813 Smith St|CityAllen|MN|94486|44.5905|-95.0276|323435|Manager|1966-10-27|454267411148|adults_50up_male_rural.json|b41fdfa4b11f74886ac3e235dc00b221|2023-03-07|16:54:20|1678143600|kids_pets|213.79|0|fraud_Marriott|42.243934|-92.932589
507-69-6889|4565236106481188|Linda|Garcia|F|1916 Moore St|CityYoung|OR|59974|43.2653|-122.1738|401379|Nurse|1987-10-11|788498971673|adults_2550_female_rural.json|e350f6326219fa64a105ab8ef5077cb6|2023-01-14|23:17:43|1673650800|travel|10.28|0|fraud_McDonalds|44.375648|-120.361412
384-79-3349|4449361502143788|Charles|Harris|M|7441 Garcia St|CityAllen|IN|26071|39.585|-87.9767|317665|Clerk|1993-12-02|345017405660|adults_2550_male_urban.json|2b61cc08369cdece5ebf70347ee96940|2023-02-11|10:06:01|1676070000|gas_transport|119.97|0|fraud_Shell|38.690066|-90.218204
892-61-5022|4590915491481416|Elizabeth|Brown|F|1287 Taylor St|CityDavis|MI|21674|43.6837|-83.8401|188743|Sales Rep|2001-01-29|120523483926|young_adults_female_urban.json|3ae9b85b42e5515b24d403b03087ba10|2023-10-13|10:31:00|1697148000|kids_pets|198.76|0|fraud_Uber|42.571389|-84.128955
840-91-6386|4284720082337935|Michael|Brown|M|6259 White St|CityAllen|MO|58326|38.3042|-90.6708|139177|Clerk|1958-04-24|238252055672|adults_50up_male_rural.json|94d917e20390697d086bd632f40b2cb6|2023-02-18|10:52:09|1676674800|food_dining|184.37|0|fraud_Walmart|39.488742|-93.08366
482-92-7203|4843574951597751|Susan|Thompson|F|3856 Thomas St|CityThompson|IN|22373|38.3274|-87.1342|10897|Accountant|1999-08-06|912387829533|young_adults_female_urban.json|ac3d5449d1eb0d13f0bcb13f32bcd23f|2023-01-22|01:18:31|1674342000|home|3.68|0|fraud_Walgreens|36.336543|-84.722883
622-30-4043|4366392449826247|Karen|Young|F|4703 Williams St|CityMartin|CO|88698|38.675|-107.1718|446502|Manager|2001-03-16|394746007970|young_adults_female_urban.json|fdafc1f14af8e28b9594129b1c5d6d78|2023-06-12|12:35:52|1686520800|entertainment|87.12|0|fraud_BP|35.718275|-108.67394
303-66-8566|4140339597063912|James|Garcia|M|2225 Thompson St|CityAnderson|OH|22874|39.9511|-81.5334|281463|Clerk|1957-02-12|477202887384|adults_50up_male_rural.json|ac8cfc91f5e2c956153d45c373f1d21a|2023-08-05|18:18:12|1691186400|misc_net|99.36|0|fraud_Kroger|42.357331|-81.131547
625-42-9636|4118005902120515|Mary|Taylor|F|8715 Williams St|CityWilliams|NY|84813|41.2509|-74.198|230850|Driver|1978-03-11|965707898093|adults_2550_female_urban.json|814e197fe35dab36167c4df5bb0c37d3|2023-01-17|18:23:16|1673910000|grocery_pos|93.1|0|fraud_Netflix|42.953987|-73.199336
315-77-7304|4970698024394902|Susan|Moore|F|4031 Brown St|CityGarcia|GA|91347|31.5493|-82.4985|102524|Driver|1984-11-11|903809009189|adults_2550_female_rural.json|e6baa4330f154239831fc6be45f351b5|2023-04-14|07:51:41|1681423200|grocery_net|179.24|0|fraud_Amazon|30.188223|-82.969851
367-70-6730|4199908202475108|Susan|Thompson|F|2149 Jones St|CityThompson|FL|63364|27.0404|-80.6405|291205|Clerk|1979-06-30|106626042775|adults_2550_female_rural.json|70478fcfe95d875ee6f136762235c8d1|2023-07-12|17:32:46|1689112800|grocery_net|286.31|0|fraud_PetSmart|27.969736|-83.355591
393-53-7039|4937826454974981|John|Allen|M|7264 Young St|CityJackson|NY|61453|42.7936|-76.0292|183138|Engineer|2001-12-11|614555247137|young_adults_male_urban.json|93df0f215faad9fd0aca14db00369398|2023-11-28|18:41:45|1701126000|grocery_net|147.28|0|fraud_Kroger|40.067732|-78.666847
602-66-6087|4559207160745413|James|Williams|M|2200 Williams St|CitySmith|TN|86969|37.4451|-84.9939|155960|Analyst|2002-04-27|373555088256|young_adults_male_urban.json|5eb5c965115991c5ddcc243e31f077ae|2023-12-12|10:43:09|1702335600|entertainment|238.26|0|fraud_HomeDepot|35.807752|-86.615808
409-48-9723|4891677266254913|Barbara|Miller|F|8032 Davis St|CityThomas|CA|21201|38.4344|-121.2487|461576|Engineer|2000-10-22|773747217510|adults_2550_female_urban.json|250a10c93a85e857949097125203c8ae|2023-09-16|01:24:57|1694815200|health_fitness|93.28|0|fraud_Kroger|35.608401|-121.9854
854-11-2568|4131822217786520|Jennifer|Moore|F|9715 Johnson St|CityAnderson|NY|80128|43.9929|-75.7288|143447|Sales Rep|1981-09-27|709892806250|adults_2550_female_urban.json|802755b5155aed1225036c4a58598ce9|2023-02-03|19:16:54|1675378800|food_dining|223.78|0|fraud_PetSmart|44.839461|-77.776513
457-63-7478|4196434665714573|Patricia|Thompson|F|3598 Anderson St|CityWilliams|VA|87951|37.0239|-79.474|321115|Clerk|1997-11-11|379291305609|adults_2550_female_urban.json|1a28650e8ae06bba87b9bbf60c8b666b|2023-08-26|03:28:20|1693000800|misc_pos|61.7|0|fraud_Target|37.795623|-79.990648
391-50-5778|4236662362997581|Sarah|Garcia|F|1586 Moore St|CityJohnson|MI|11238|42.6174|-84.4588|476062|Clerk|1959-12-16|771412852218|adults_50up_female_rural.json|2569aea5fae99b5230842688f99f6d47|2023-03-06|15:16:14|1678057200|entertainment|99.33|0|fraud_Lyft|41.671065|-81.575256
450-23-2730|4310334673924074|Susan|Jackson|F|1342 Garcia St|CityAnderson|OH|11359|39.0993|-83.9328|23947|Analyst|1971-06-29|229484739673|adults_50up_female_rural.json|34d719f463c1c3e5c9eec4ceff3d8edc|2023-02-15|03:22:46|1676415600|food_dining|52.14|0|fraud_Shell|36.587183|-81.652738
588-50-5549|4139796998127657|Susan|Thomas|F|5450 Smith St|CityMoore|VA|83765|38.2331|-77.8516|436799|Clerk|2002-05-31|203077066182|young_adults_female_urban.json|e5ca0b22df4a1554f00a2081adb32896|2023-05-26|03:36:38|1685052000|grocery_net|284.72|0|fraud_DeltaAirlines|35.666322|-79.809541
303-66-8566|4140339597063912|James|Garcia|M|2225 Thompson St|CityAnderson|OH|22874|39.9511|-81.5334|281463|Clerk|1957-02-12|477202887384|adults_50up_male_rural.json|af6a27b2df6e8fd41c835409a090f51e|2023-07-27|09:31:40|1690408800|travel|139.55|0|fraud_Walgreens|39.273381|-82.266737
457-63-7478|4196434665714573|Patricia|Thompson|F|3598 Anderson St|CityWilliams|VA|87951|37.0239|-79.474|321115|Clerk|1997-11-11|379291305609|adults_2550_female_urban.json|f7f4d8f7968f20b447e8bab8680c3c33|2023-02-21|00:41:36|1676934000|shopping_pos|276.66|0|fraud_PetSmart|36.146507|-81.466197
579-22-3719|4108575741135443|John|Johnson|M|8814 Miller St|CityDavis|IL|79718|41.7645|-87.9629|356684|Sales Rep|1966-01-29|705016083735|adults_50up_male_rural.json|f30b182d7241cf520bba49c4567f1222|2023-12-01|21:33:33|1701385200|personal_care|77.85|0|fraud_Target|44.422081|-87.680249
631-79-7650|4536068035947636|Patricia|Jackson|F|3166 Jackson St|CityMiller|IN|69032|41.3049|-87.7526|11710|Clerk|1957-09-09|562800583170|adults_50up_female_rural.json|e9d10dd53afd13a624c3df2262e1ddea|2023-07-18|08:42:59|1689631200|grocery_net|148.39|0|fraud_CVS|40.899212|-84.932134
298-61-1852|4084444321139889|Michael|Wilson|M|2681 Brown St|CityJackson|PA|40761|41.1747|-78.7148|379254|Clerk|1967-12-30|474226661953|adults_50up_male_rural.json|3ab4cf75e770441668733eefb19ad35e|2023-08-28|02:55:39|1693173600|home|91.32|0|fraud_Target|43.397873|-79.780503
735-63-9398|4603107157338725|John|Allen|M|7738 Thompson St|CityYoung|OR|16272|44.9463|-122.3644|265082|Technician|1997-09-10|471314412345|adults_2550_male_rural.json|42f233338776a51c7f4602338892a35a|2023-01-15|22:51:39|1673737200|grocery_pos|102.51|0|fraud_Walgreens|42.848339|-123.274832
579-52-8267|4331568997342551|William|Thomas|M|1463 Taylor St|CityYoung|IN|19876|38.813|-86.8648|89306|Clerk|1982-09-03|568605162223|adults_2550_male_rural.json|2c15475b5a6dbefe424b15df7e55efda|2023-03-10|12:12:50|1678402800|health_fitness|208.99|0|fraud_DeltaAirlines|36.511224|-89.319135
409-48-9723|4891677266254913|Barbara|Miller|F|8032 Davis St|CityThomas|CA|21201|38.4344|-121.2487|461576|Engineer|2000-10-22|773747217510|adults_2550_female_urban.json|e5b5c712783a168ca6685c16d31e2be5|2023-09-09|13:05:36|1694210400|grocery_net|213.0|0|fraud_Amazon|37.587878|-121.86228
264-59-8990|4827631171992581|Thomas|Davis|M|1239 Thomas St|CityDavis|OR|37287|44.314|-121.9638|192272|Manager|1956-04-11|668497959209|adults_50up_male_rural.json|ec1699467568e4306f9156a291be108a|2023-11-25|01:31:02|1700866800|travel|72.67|0|fraud_Starbucks|41.81653|-122.357231
424-19-6531|4230213990894880|Sarah|Wilson|F|5609 Martin St|CityAnderson|CO|16937|38.9538|-106.6487|132604|Engineer|2004-06-29|133671300558|young_adults_female_urban.json|a431d9ececf778cdcf4dab05f01f9d62|2023-11-24|20:29:23|1700780400|personal_care|79.3|0|fraud_HomeDepot|39.576021|-107.077637
401-83-3254|4232640741966433|William|Taylor|M|5386 Taylor St|CityMoore|MN|16768|48.3515|-93.34|269128|Accountant|1995-12-02|577692631538|adults_2550_male_urban.json|eca32eddbbcbcbdef99574ac98d2f29b|2023-10-19|15:20:33|1697666400|shopping_pos|146.31|0|fraud_Lyft|48.583935|-92.394668
424-19-6531|4230213990894880|Sarah|Wilson|F|5609 Martin St|CityAnderson|CO|16937|38.9538|-106.6487|132604|Engineer|2004-06-29|133671300558|young_adults_female_urban.json|c541b7dc1e680f5c4766679392a140f2|2023-07-27|02:57:46|1690408800|grocery_net|92.28|0|fraud_McDonalds|37.88947|-108.312098
298-61-1852|4084444321139889|Michael|Wilson|M|2681 Brown St|CityJackson|PA|40761|41.1747|-78.7148|379254|Clerk|1967-12-30|474226661953|adults_50up_male_rural.json|badedebbf18e3765b921563ae8d28596|2023-05-07|07:04:58|1683410400|entertainment|155.24|0|fraud_BP|42.363765|-80.701317
391-50-5778|4236662362997581|Sarah|Garcia|F|1586 Moore St|CityJohnson|MI|11238|42.6174|-84.4588|476062|Clerk|1959-12-16|771412852218|adults_50up_female_rural.json|b30f8fa63742a9c93e0bfadc0090c51d|2023-02-20|05:49:17|1676847600|grocery_net|13.24|0|fraud_Netflix|44.426969|-87.119338
559-21-8556|4370798024232580|Michael|Young|M|2570 Brown St|CityAnderson|OR|46827|44.6984|-122.3898|432928|Teacher|2001-09-13|934088489962|young_adults_male_urban.json|ddcc5b48eaefec9325d47bd8f0f6088f|2023-11-01|22:12:46|1698793200|shopping_net|55.96|0|fraud_BP|46.453676|-119.894535
858-48-2446|4700265102002248|Jennifer|Garcia|F|7727 Thompson St|CityDavis|MO|92555|36.6584|-92.3856|436175|Teacher|1971-08-26|381129977243|adults_50up_female_rural.json|c747db9b5c7cd7ebfe197541be26281c|2023-12-18|19:43:33|1702854000|home|257.27|0|fraud_Shell|34.023055|-94.037821
621-12-4127|4214584672819529|William|Brown|M|4719 Allen St|CityGarcia|FL|65567|26.0284|-81.4171|137750|Accountant|1986-12-01|467675779351|adults_2550_male_urban.json|90eb2901f1ef386ee5df4227387cfd1a|2023-11-26|03:51:48|1700953200|misc_pos|225.86|0|fraud_HomeDepot|28.001469|-80.808991
737-84-4916|4387478379030174|Richard|Thompson|M|4593 Thomas St|CityYoung|TN|43126|36.5653|-85.0895|32112|Accountant|1996-02-13|359495293536|adults_2550_male_urban.json|c96878202f71fa204e92d7ec3f9f66ef|2023-03-23|18:28:57|1679526000|kids_pets|7.08|0|fraud_Netflix|36.370368|-86.010239
283-43-9337|4651931025579973|Richard|Miller|M|9240 Young St|CityJohnson|NY|26811|43.6988|-75.2177|294960|Analyst|2001-07-22|880741568576|young_adults_male_urban.json|f87dad3ce5ec83d81cc7f4dac8cb7fc8|2023-08-01|13:12:36|1690840800|misc_net|212.86|0|fraud_Starbucks|41.653995|-75.235281
546-49-2495|4301512089147876|Susan|Young|F|6603 Anderson St|CityWhite|OH|34128|41.4741|-83.8533|123530|Teacher|1985-07-11|667254333806|adults_2550_female_rural.json|ced3a41ce160c92e1373ad0fc3d8a471|2023-11-12|14:58:50|1699743600|misc_pos|292.01|0|fraud_Marriott|39.820505|-84.739265
579-22-3719|4108575741135443|John|Johnson|M|8814 Miller St|CityDavis|IL|79718|41.7645|-87.9629|356684|Sales Rep|1966-01-29|705016083735|adults_50up_male_rural.json|7ff3bde683264b69a3eabaaefb131236|2023-05-13|14:33:57|1683928800|shopping_pos|234.7|0|fraud_Amazon|44.700646|-88.67494
881-36-2189|4662864212763581|Mary|Thomas|F|3627 Young St|CityJones|IN|95467|38.1059|-86.2127|380633|Sales Rep|1988-03-19|960060931341|adults_2550_female_rural.json|638704f72383ccf1bffc011df4d1667d|2023-06-18|08:32:40|1687039200|shopping_net|209.91|0|fraud_BestBuy|36.0585|-83.628835
